,Unnamed: 0,id,full_name,Age,FG_PCT,FGA/GP,FG3A/GP,FG3_PCT,REB/GP,AST/GP,STL/GP,PTS/GP,labels,labels_cat
410,410,1629671,Miye Oni,24.0,0.317,1.8652777777777776,1.3432098765432097,0.278,1.2310185185185183,0.4103395061728395,0.2012345679012346,1.9189814814814816,3,3
411,411,1626224,Cedi Osman,27.0,0.4463333333333333,8.770424051915255,4.494443840226659,0.3726666666666666,3.139554760465174,2.2252930797138983,0.6528470875515376,10.769920270920917,0,0
412,412,1630187,Daniel Oturu,22.0,0.4615,1.8666666666666667,0.25,0.1,1.6333333333333333,0.1666666666666666,0.0666666666666666,2.4,3,3
413,413,1626162,Kelly Oubre Jr.,26.0,0.4356,11.02691636662284,4.597982233597029,0.3245999999999999,4.610674181432529,0.996860196320607,1.1211842346447944,13.306467938641594,0,0
414,414,1630698,Kevin Pangos,29.0,0.326,1.9166666666666667,1.0833333333333333,0.231,0.4583333333333333,1.25,0.125,1.625,3,3
415,415,203953,Jabari Parker,27.0,0.5124285714285713,9.151533065279787,1.9513138335685587,0.2757142857142857,4.878612566598404,1.6625028237101291,0.6907285023517046,11.38235922490323,0,0
416,416,1629672,Eric Paschall,25.0,0.493,7.389463601532568,1.7873563218390804,0.33,3.203639846743295,1.3374521072796934,0.3295019157088122,9.74454022988506,3,3
417,417,202335,Patrick Patterson,32.0,0.4499999999999999,6.3122905206381,2.243677324126341,0.3183333333333333,4.143126329602413,1.0270222639441513,0.529955571596023,7.194004498472839,0,0
418,418,101108,Chris Paul,37.0,0.4661666666666665,13.291256886305264,3.703556904656352,0.3631666666666666,4.556773946524273,9.518383153515607,2.117968596044508,17.619238569785868,4,4
419,419,1626166,Cameron Payne,28.0,0.4106666666666667,6.749146758305692,2.7385893621439696,0.3543333333333333,2.1506749685150397,2.763689774725575,0.6675444638213212,7.242475433698064,0,0
420,420,203901,Elfrid Payton,28.0,0.4468,9.471280751768557,1.380067999504984,0.2786,4.125563969811741,5.804614895910005,1.164526825218439,10.35309431013064,0,0
421,421,1627780,Gary Payton II,29.0,0.5002500000000001,3.2716334734361374,1.138973638980766,0.308375,1.973552024403931,1.1138166792084112,0.6885034875328021,3.689053600600469,3,3
422,422,1629617,Reggie Perry,22.0,0.604,5.141666666666667,1.0463675213675212,0.1415,3.404700854700854,0.7679487179487179,0.5326923076923077,6.05,1,1
423,423,1630691,Jamorko Pickett,24.0,0.36,3.8461538461538463,3.0,0.333,2.4615384615384617,0.5384615384615384,0.0,3.8461538461538463,3,3
424,424,1629033,Theo Pinson,26.0,0.2203999999999999,2.2669137192357005,1.40586671670263,0.1564,1.4071488882634395,0.9634393470306784,0.2223285486443381,2.55606529693217,2,2
425,425,203486,Mason Plumlee,32.0,0.5871666666666667,5.890373894501806,0.0584796588861515,0.0166666666666666,6.744078001986753,2.765613735222657,0.7220775083089176,8.646155527721984,1,1
426,426,1627751,Jakob Poeltl,27.0,0.6212857142857143,5.74156818762939,0.0055851608936257,0.2142857142857142,6.672256804646728,1.7434504127175467,0.4957968763305744,8.278592154751292,1,1
427,427,1630197,Aleksej Pokusevski,20.0,0.364,7.84735883424408,3.60983606557377,0.3006666666666666,4.641408621736491,1.9676988463873704,0.5612629022465088,7.520704310868244,3,3
428,428,1630582,Yves Pons,23.0,0.313,1.3333333333333333,0.75,0.333,1.0,0.0833333333333333,0.0833333333333333,1.0833333333333333,3,3
429,429,1629673,Jordan Poole,23.0,0.41175,10.655546955624356,5.673116615067079,0.3285,2.1237874097007223,3.5730134158926727,0.8283281733746131,13.377850877192984,0,0
430,430,1629645,Kevin Porter Jr.,22.0,0.425,13.495321563682218,5.280699873896595,0.3552499999999999,4.456185372005044,5.012906683480454,1.0454791929382092,15.873575031525853,4,4
431,431,1629008,Michael Porter Jr.,24.0,0.48,11.137880857757906,5.567088922006954,0.39375,6.077432107964895,1.2806983772147706,0.7519394767345586,14.061790031462165,0,0
432,432,203490,Otto Porter Jr.,29.0,0.45,8.89388701480165,3.5714831877636755,0.3596153846153846,4.932264196288585,1.6899679360045212,1.0713939382232065,10.737758319282708,0,0
433,433,1626171,Bobby Portis,27.0,0.4731000000000001,10.304480796419789,3.03094637939269,0.3848000000000001,7.187692548871074,1.1452796126548612,0.6404138554282168,12.046571821642663,0,0
434,434,204001,Kristaps Porzingis,27.0,0.4513333333333333,15.244546190095123,5.125469087156394,0.3535555555555555,7.969870160230638,1.9041714585475236,0.6721459460647548,19.32244531942734,4,4
435,435,1630695,Micah Potter,24.0,0.455,3.6666666666666665,0.6666666666666666,0.0,3.0,0.0,0.3333333333333333,4.0,1,1
436,436,203939,Dwight Powell,31.0,0.5294545454545455,3.708584991318635,0.5937724512249466,0.2218181818181818,3.408234530908203,0.755451594355711,0.5143088565013035,5.898263300587891,1,1
437,437,1626181,Norman Powell,29.0,0.455,10.387742309823327,4.388211049103089,0.379,2.822413641749345,1.732365340830798,0.8454623241004956,14.002785139331673,0,0
438,438,1630554,Jason Preston,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2
439,439,1630563,Joshua Primo,19.0,0.36,5.95,2.87,0.2784999999999999,2.755,3.06,0.325,6.38,3,3
440,440,1627752,Taurean Prince,28.0,0.4391111111111111,7.95402396042861,4.068362139273888,0.408,3.590983470589743,1.6335248326632363,0.7044520419389627,9.698268606620031,0,0
441,441,1630202,Payton Pritchard,24.0,0.4006666666666666,4.862284820031299,2.90275999430929,0.4966666666666666,1.5937544458671218,1.5919760990183525,0.3042395788874661,5.650874946649594,3,3
442,442,1630243,Trevelin Queen,25.0,0.455,3.3,2.4,0.375,1.6,0.4,0.5,4.3,3,3
443,443,1629674,Neemias Queta,22.0,0.447,2.533333333333333,0.0,0.0,2.066666666666667,0.4,0.0666666666666666,3.0,2,2
444,444,1630193,Immanuel Quickley,23.0,0.3806666666666666,8.698183760683762,4.7704326923076925,0.3376666666666666,3.352430555555556,3.3366720085470085,0.4703525641025641,10.159855769230768,0,0
445,445,1630186,Jahmi'us Ramsey,21.0,0.4044999999999999,2.9878542510121457,1.2044534412955463,0.2705,0.7267206477732794,0.4149797570850202,0.180161943319838,3.1174089068825914,3,3
446,446,1626184,Chasson Randle,28.0,0.3443333333333333,3.760270556002264,1.9408012058273385,0.2985,1.194215506715507,1.510730735904952,0.4613238822733596,4.913682056103659,3,3
447,447,203944,Julius Randle,27.0,0.4587777777777777,13.091858415856397,2.668969340712921,0.2677777777777777,8.233342366868005,3.143336739155828,0.6930663025175051,16.450417274714287,4,4
448,448,1630559,Austin Reaves,24.0,0.463,4.48155737704918,2.6188524590163933,0.3585,2.331967213114754,1.526639344262295,0.3627049180327868,6.389344262295082,3,3
449,449,1629629,Cam Reddish,23.0,0.4171666666666667,8.31920133216859,3.704711230203841,0.3408333333333333,2.8729305515309576,1.0183432347297894,0.9794652874412364,9.983118481698602,0,0
450,450,1628432,Davon Reed,27.0,0.338,2.4808035714285714,1.2502976190476192,0.3672499999999999,1.3642857142857143,0.5683035714285715,0.456547619047619,2.388541666666667,3,3
451,451,1630194,Paul Reed,23.0,0.367,2.064327485380117,0.1470985155195681,0.0833333333333333,1.8112910481331532,0.2941970310391363,0.5287899235267656,2.145748987854251,2,2
452,452,1629675,Naz Reid,23.0,0.481,6.770454545454545,2.343722943722944,0.33925,3.723106060606061,0.9668290043290044,0.5346320346320346,8.484848484848484,3,3
453,453,1630208,Nick Richards,24.0,0.6083333333333333,3.1,0.0185185185185185,0.0,3.3603703703703705,0.3737037037037037,0.06,5.611111111111111,1,1
454,454,1626196,Josh Richardson,29.0,0.4376,9.52168430329802,4.261255601249534,0.3933,2.956168877659781,2.5320638207483883,1.0061639737745625,11.49679505086857,0,0
455,455,1630203,Grant Riller,24.0,0.667,1.7142857142857142,0.5714285714285714,0.5,0.1428571428571428,0.4285714285714285,0.1428571428571428,2.571428571428572,3,3
456,456,203085,Austin Rivers,30.0,0.3897058823529412,7.029953644457886,3.138805565959575,0.3186470588235294,2.0165508692887664,2.068098812065863,0.6751078157334577,7.854370871146966,0,0
457,457,1629130,Duncan Robinson,28.0,0.4172,7.358499797699555,6.142798585823556,0.3752,2.530651600100186,1.2921454443866442,0.3883306359940658,9.26129414484712,0,0
458,458,1629620,Justin Robinson,24.0,0.3021666666666666,3.167712418300653,1.9879302832244008,0.3053333333333333,0.778562091503268,1.1266230936819173,0.2273202614379084,2.664662309368192,3,3
459,459,1629011,Mitchell Robinson,24.0,0.7464000000000001,4.938112617448948,0.0,0.0,7.074792210844564,0.5453869739168523,0.7649851235784604,8.500180546875416,1,1
460,460,1630526,Jeremiah Robinson-Earl,21.0,0.4569999999999999,5.906122448979592,3.283673469387755,0.426,4.795918367346939,1.0,0.8959183673469387,7.53469387755102,0,0
461,461,1629676,Isaiah Roby,24.0,0.36475,4.448474499089253,1.30922131147541,0.2845,3.45726320582878,1.207969034608379,0.6631147540983606,5.644148451730419,3,3
462,462,200765,Rajon Rondo,36.0,0.4372727272727273,8.15611898200384,1.6773316126329834,0.3137272727272728,4.302313965075945,7.369246283350443,1.376614118264176,8.73783875003776,4,4
463,463,201565,Derrick Rose,34.0,0.449111111111111,13.275527918810193,2.640575452849418,0.3077777777777777,2.8014474953050663,4.4148022582547375,0.6824504106802582,15.343093231054834,0,0
464,464,203082,Terrence Ross,31.0,0.4237692307692307,9.887137809698125,5.092082442091921,0.359923076923077,2.885396828907095,1.3152266667880488,0.9134445615214476,11.42050725974858,0,0
465,465,1626179,Terry Rozier,28.0,0.391875,11.944996804238102,5.376873137549488,0.3555,4.167732575078155,3.733285024907808,0.8282262364795293,13.597211910481608,4,4
466,466,201937,Ricky Rubio,31.0,0.3834545454545454,9.503753753814507,2.893519623100671,0.3201818181818182,4.239302767485753,7.621329431953709,1.7959980230835504,11.163469459817856,4,4
467,467,1626156,D'Angelo Russell,26.0,0.4242,15.738986692320026,7.337331125664458,0.3555,3.6938895826395823,5.851817888901223,1.1176022280188946,18.80153215611549,4,4
468,468,1630346,Matt Ryan,25.0,0.3275,4.333333333333333,3.833333333333333,0.35,0.5,0.0,0.6666666666666666,3.8333333333333335,3,3
469,469,1627734,Domantas Sabonis,26.0,0.5316666666666667,11.130174753924722,1.481508420645155,0.2941111111111111,10.14322564385479,4.432472609623783,0.8279494013955999,15.6236967871046,4,4
